ID,Name,Link,UserName,Type,NumberTrack,Duration,DateCreate,Like,Repost,TrackIds
929,EDM,/relyks-official/sets/edm,RELYKS,None,456,48:24:07,2016-07-09T22:58:46.000Z,12,2,https://soundcloud.com/flume/lorde-tennis-court-flume-remix;https://soundcloud.com/samfeldt/waitingforlove;https://soundcloud.com/josheidson/fresh;https://soundcloud.com/joznez/jingle-bells-trap-remix-by
930,edm,/rizal-aldi-p/sets/edm,Rizal Aldi P,None,474,39:48:46,2016-12-29T16:03:27.000Z,10,2,https://soundcloud.com/yellowclaw/yellow-claw-flux-pavilion-catch-me-feat-naaz;https://soundcloud.com/majorlazer/jrgetfree;https://soundcloud.com/hardwell/hardwell-nicky-romero-beta;https://soundcloud.com/hardwell/hardwell-wiwek-chameleon-download
931,EDM,/emilynn-velasco/sets/edm,Emilynn Velasco,None,453,72:12:52,2017-12-11T02:28:31.000Z,6,2,https://soundcloud.com/whatsonot/european-tour-mix;https://soundcloud.com/rlgrime/diplo-and-friends-rl-grime-mix;https://soundcloud.com/whatsonot/what-so-not-triple-j-mix-up-exclusives-with-nina-las-vegas;https://soundcloud.com/maddecent/zeds-dead-hadouken-valentino-khan-remix
932,EDM,/johan-hennix/sets/edm-g-y-nghi-n,Johan Hennix,None,48,2:26:36,2021-11-04T15:39:22.000Z,0,0,https://soundcloud.com/spinninrecords/mike-williams-wait-for-you-feat-maia-wright-out-now;https://soundcloud.com/joelcorry/joel-corry-i-wish-feat-mabel;https://soundcloud.com/alesso/alesso-danna-paola-rescue-me;https://soundcloud.com/elton-john/cold-heart-pnau-remix
933,EDM,/rmasub/sets/edm,Masub,None,499,1:01:54,2021-07-28T03:42:52.000Z,1,0,https://soundcloud.com/hardwell/young-again-radio-edit;https://soundcloud.com/kaskade/a-little-more;https://soundcloud.com/doityourself/john-dahlb-ck-ft-melanie;https://soundcloud.com/denizkoyumusic/tung-radio-edit-1
934,Best Tropical House (2021),/digitalstreams/sets/tropicalhouse,Westcoast Radio (EDM),Dance & EDM,49,1:03:48,2018-10-29T18:35:44.000Z,"21,440",657,https://soundcloud.com/disclosuremusic/when-a-fire-starts-to-burn;https://soundcloud.com/officialdigitalrecords/thefrenchies;https://soundcloud.com/strafeofficial/set-it-off-justin-martin;https://soundcloud.com/sofitukker/sofi-tukker-gorgon-city-house-arrest-chris-lorenzo-remix
935,EDM,/user108809697/sets/edm,Jai Shah,None,492,52:09:07,2015-06-24T09:04:03.000Z,6,1,https://soundcloud.com/kshmr/leviathan-original-mix;https://soundcloud.com/kshmr/omnislash-original-mix-free-download;https://soundcloud.com/spinninrecords/r3hab-kshmr-karate-original-mix;https://soundcloud.com/spinninrecords/blasterjaxx-ft-courtney-jenae-you-found-me-original-mix
936,EDM,/brendan_cunningham/sets/up,brendan_cunningham,Electronic,431,42:09:53,2014-02-16T23:20:29.000Z,10,2,https://soundcloud.com/enise-jenn/kaskade-atmosphere;https://soundcloud.com/bassnectar/bassnectar-raw-charles;https://soundcloud.com/diplo/boy-oh-boy-original-mix-diplo;https://soundcloud.com/cashcash/cash-cash-take-me-home-radio
937,EDM,/tillyoudrop/sets/edm-2,Till You Drop,Dance & EDM,451,48:11,2020-08-10T19:55:03.000Z,16,5,https://soundcloud.com/dezmusicofficial/fadeaway-feat-merci;https://soundcloud.com/dezmusicofficial/felix-cartal-mine-dez-remix;https://soundcloud.com/psylar/youareallforme;https://soundcloud.com/tillyoudrop/till-you-drop-come-back-home
938,EDM,/thomas-gonvers/sets/lectro-house,Thomas Gonvers,Dance & EDM,543,35:45:50,2015-05-20T19:06:29.000Z,21,1,https://soundcloud.com/spinninrecords/kshmr-dead-mans-hand-original-mix;https://soundcloud.com/dimitrivegasandlikemike/dimitri-vegas-like-mike-vs-vinai-louder-out-now-beatport;https://soundcloud.com/musical-freedom/dzeko-torres-alarm-original-mix;https://soundcloud.com/spinninrecords/don-diablo-ft-kris-kiss-chain-reaction-domino-original-mix
939,EDM,/d3ron/sets/edm,D3ron,Electronic,422,26:53:28,2018-04-13T11:30:09.000Z,23,6,https://soundcloud.com/zombierec/shrkwy-illuminati-original-mix;https://soundcloud.com/modestep/another-day-xkore-remix;https://soundcloud.com/dimatik/timmy-trumpet-ft-savage-deja-vu-dimatik-overdrive-remix-1;https://soundcloud.com/timmytrumpet/vini-vici-timmy-trumpet-ft-symphonic-100
940,EDM,/veq9di0qrfbu/sets/edm,K3ito,None,477,36:04:48,2017-08-26T15:15:17.000Z,4,0,https://soundcloud.com/edmmusic-channel/dj-snake-propaganda-moksi-remixfull-version;https://soundcloud.com/dj4b/pigalle-4b-remix;https://soundcloud.com/wearevinai/vinaiourstyle;https://soundcloud.com/martingarrix/martin-garrix-animals-original
941,EDM,/dennis-lorenzo-1/sets/edm,Dennis Lorenzo 1,None,543,54:18:46,2016-09-29T23:09:37.000Z,9,3,https://soundcloud.com/hardwell/hardwell-presents-revealed-volume-6-official-minimix-free-download;https://soundcloud.com/hardwell/hardwell-tiesto-feat-andreas-moe-colors-out-now;https://soundcloud.com/hardwell/tiesto-hardwell-zero-76-twoloud-remix-free-download;https://soundcloud.com/hardwell/coldplay-sky-full-of-stars-hardwell-remix-download
942,EDM,/brooks-ellis/sets/edm,Brooks Ellis,None,490,50:45,2020-09-26T00:56:54.000Z,2,1,https://soundcloud.com/aviciiofficial/friend-of-mine-feat-vargas;https://soundcloud.com/aviciiofficial/lonely-together-feat-rita-ora;https://soundcloud.com/aviciiofficial/you-be-love-feat-billy-raffoul;https://soundcloud.com/aviciiofficial/without-you-feat-sandro
943,EDM,/pedro-silva-177300125/sets/edm,pedro silva,None,451,57:00,2017-10-29T14:57:32.000Z,4,1,https://soundcloud.com/wasback-official/magnificence-renegade-alex-nash-memories-original-mix-1;https://soundcloud.com/its-mirage-music/dirty-twist-trilane-feat-simon-erics-faded-with-me-now;https://soundcloud.com/freewayrecordings/nick-double-kovan-ft-micah-martin-good-day-preview;https://soundcloud.com/silentriotmusic/togetheralone
944,Edm,/aj-pinto-1/sets/edm,Aj Pinto,Electronic,456,55:51,2015-07-16T06:47:32.000Z,7,0,https://soundcloud.com/proximity/ryos-ft-allisa-rose-eclipse;https://soundcloud.com/ryos/tdku;https://soundcloud.com/bassthunderrmxbtl/tiesto-kshmr-feat-vassy-secrets-bassthunder-remix;https://soundcloud.com/filthydrops/bassthunder-x-elek-luke-tarantella-bounce-filthydrops-premiere
945,Best 90s Dance Hits,/digitalstreams/sets/90sdance,Westcoast Radio (EDM),Dance & EDM,33,1:02:17,2017-03-16T17:20:52.000Z,"26,815","1,082",https://soundcloud.com/perfectorecordings/01-paul-oakenfold-cassandra;https://soundcloud.com/poppyhenri/deee-lite-groove-is-in-the-heart;https://soundcloud.com/iamtchami/move-your-body-tchami;https://soundcloud.com/waxmotif/warren-g-regulate-destructo-wax-motif-remix
946,edm,/michael-hart-40578978/sets/edm,Michael Hart,None,465,1:02:34,2019-11-24T18:04:26.000Z,5,2,https://soundcloud.com/gramatik/flume-wall-fuck-gramatik-ramzoid-remix;https://soundcloud.com/gramatik/16-gramatik-hit-that-jive;https://soundcloud.com/gramatik/dont-mind-it-vip;https://soundcloud.com/thefunkhunters/the-digital-remix
947,EDM,/gia-huy-57/sets/edm,Gia Huy,None,468,57:37,2016-06-15T01:42:15.000Z,5,0,https://soundcloud.com/oliverheldens/oliver-heldens-bunnydance-original-mix;https://soundcloud.com/martinsolveig/martin-solveig-1-feat-sam-white-radio-edit;https://soundcloud.com/oliverheldens/oliver-heldens-melody-original-mix;https://soundcloud.com/oliverheldens/animals-remix-out-now
948,EDM,/masonogxo/sets/edm,mason.ogxo,None,649,90:52:15,2016-09-30T02:09:31.000Z,17,2,https://soundcloud.com/excision/excision-shambhala-2015-mix;https://soundcloud.com/excision/excision-shambhala-2016-mix;https://soundcloud.com/excision/go-low;https://soundcloud.com/excision/excision-downlink-existence
949,EDM,/user-572609594/sets/edm-1,User 572609594,None,498,32:06:57,2020-05-09T05:42:58.000Z,4,1,https://soundcloud.com/afrojack/summerthing;https://soundcloud.com/calvinharris/how-deep-is-your-love;https://soundcloud.com/majorlazer/lean-on-feat-mo-dj-snake-malaa;https://soundcloud.com/jacku/skrillex-and-diplo-present-1
950,edm,/mitch-taylor-32/sets/chill-electro,MitchyMitch,None,460,56:12:30,2015-08-18T09:00:20.000Z,11,0,https://soundcloud.com/monstercat/au5-inside;https://soundcloud.com/majorlazer/major-lazer-lost-feat-mo-frank-ocean-cover;https://soundcloud.com/monstercat/grant-bowtie-high-tide;https://soundcloud.com/absencemusik/zhu-faded-absence-remix
951,Edm,/skant542/sets/edm,skant542,None,448,1:41:44,2014-05-18T17:20:03.000Z,5,1,https://soundcloud.com/posij/posij-windforce-out-may-19june-2-division-recordings;https://soundcloud.com/diplo/diplo-etcetc-diplos-theme;https://soundcloud.com/diplo/diplo-grandtheft-pretty-with-her-eyes-low;https://soundcloud.com/diplo/diplo-phat-deuce-bumpin
952,Edm,/nguy-n-kh-nh-242854448/sets/edm,Nguyên Khánh,None,537,49:13:05,2016-03-04T13:13:33.000Z,6,0,https://soundcloud.com/ultrarecords/makj-liljon-lgfu;https://soundcloud.com/makj/deorro-vs-makj-ready-original-mix;https://soundcloud.com/makj/bassjackers-makj-derp-original;https://soundcloud.com/makj/ot-genasis-coco-makj-remix-1
953,EDM,/justo-h-yanez-padilla/sets/edm,Justo H. Yanez Padilla,None,455,31:33:38,2016-07-17T15:16:29.000Z,1,0,https://soundcloud.com/tjr/we-wanna-party-vip-edit-feat-savage;https://soundcloud.com/megatones/sound-of-siren-megatone-remix;https://soundcloud.com/doornrecords/x-press-coming-soon;https://soundcloud.com/refunemusic/meg-nerak-rocking
954,EDM,/jacob-ryne-vallone/sets/edm,Jacob Ryne Vallone,None,385,398:00:56,2016-08-20T00:33:39.000Z,12,3,https://soundcloud.com/thechainsmokers/closer;https://soundcloud.com/thechainsmokers/nice-hair-025;https://soundcloud.com/yotto/summer-mix-2016;https://soundcloud.com/anjunadeep/the-anjunadeep-edition-114-with-dom-donnelly
955,Edm,/kristina-marie-greco/sets/edm,Kristina Marie Greco,None,518,2:36:10,2016-07-27T05:29:44.000Z,2,0,https://soundcloud.com/morganpage/could-be-the-revival-morgan;https://soundcloud.com/dope-heads/mosquito-part-1;https://soundcloud.com/fareoh/takemehome;https://soundcloud.com/djcarnageofficial/carnage-mara-original-mix-free
956,EDM,/jorge-salcedo-arroyo/sets/edm,Jorge Salcedo Arroyo,None,459,24:58:42,2018-04-12T16:15:08.000Z,1,0,https://soundcloud.com/afrojackunreleased/take-me-to-church-afrojack-remix;https://soundcloud.com/leonlour/leon-lour-feat-victoria;https://soundcloud.com/klahrmusic/live-it-out;https://soundcloud.com/madisonmars/madison-mars-feat-caslin-all-they-wanna-be
957,Edm,/ericadobeck/sets/edm,edobzzz,None,601,50:05:04,2017-07-06T21:16:46.000Z,4,0,https://soundcloud.com/wearegalantis/galantis-runaway-u-i-1;https://soundcloud.com/officialsnails/funk-with-me-ft-big-gigantic;https://soundcloud.com/biggigantic/all-of-me-feat-logic-rozes;https://soundcloud.com/majorlazer/major-lazer-dj-snake-lean-on-feat-mo
958,EDM,/kylenguyen0610/sets/edm-5,kylenguyen0610,None,426,88:51:20,2015-05-17T17:06:49.000Z,8,3,https://soundcloud.com/henryhacking/fedde-le-grand-back-n-spirit-the-beatthiefs-bootleg;https://soundcloud.com/melodic-sounds/kimichi-ft-kquick-i-wont-wait-4-u-original-mixfree-download;https://soundcloud.com/enormoustunes/vintage-culture-constantinne-felten-eyes-radio-mix;https://soundcloud.com/spiritsoulrecords/long-harris-who-knew-original
959,EDM,/ashutosh-singh-79/sets/edm,EDM-Fanatic,None,409,28:00:40,2015-06-01T19:28:49.000Z,2,1,https://soundcloud.com/skinkofficial/bassjackers-brooks-alamo-preview;https://soundcloud.com/dimitrivegasandlikemike/dimitri-vegas-like-mike-vs-ummet-ozcan-the-hum-out-2004-on-beatport;https://soundcloud.com/axtone/falling-deeper-dave-winnels-energy-mix-preview;https://soundcloud.com/armadamusic/tommy-trash-feat-jhart-wake-the-giant-as-played-on-hoa-221
960,EDM,/user-738370338/sets/edm,konecny_stepan,Electronic,428,29:23:11,2016-11-05T11:28:17.000Z,3,0,https://soundcloud.com/maddecent/spydatek-white-gangster-duro-bass-feat-ma-less-dj-blass;https://soundcloud.com/wandw/ww-caribbean-rave;https://soundcloud.com/dimitrivegasandlikemike/dimitri-vegas-like-mike-leaves;https://soundcloud.com/dimitrivegasandlikemike/dimitri-vegas-like-mike-summer-of-madness-minimix-download-all-tracks-for-free
961,EDM,/diego-vanegas-estrada/sets/edm,Diego Vanegas Estrada,None,423,39:30:23,2014-11-24T00:41:05.000Z,0,0,https://soundcloud.com/jakkomusic/kanye;https://soundcloud.com/jakkomusic/kiesza-hideaway-jakko-remix;https://soundcloud.com/marcussantorodj/3lau-feat-bright-lights-how-you-love-me-marcus-santoro-bootleg;https://soundcloud.com/dimitrivangelis/edx-feat-nadia-ali-this-is
962,EDM,/mremerica/sets/electro,MrEmerica,Electronic,561,41:39:31,2015-06-28T14:04:09.000Z,3,0,https://soundcloud.com/monstercat/noisestorm-surge-original-mix;https://soundcloud.com/virtual-riot/virtual-riot-did-i-mention-i;https://soundcloud.com/monstercat/tristam-braken-flight;https://soundcloud.com/monstercat/braken-to-the-stars
963,edm,/evan-aldino/sets/edm-1,Evan Aldino,None,393,369:18:52,2017-04-15T14:17:32.000Z,6,0,https://soundcloud.com/leading-engineers-remix/taio-cruz-hangover-leading;https://soundcloud.com/emal-tbs-marii/firework-dirty-dutch-rockstar;https://soundcloud.com/dj-ectasy-6/dirty-dutch-electro-crazy-lil;https://soundcloud.com/arminvanbuuren/armin-van-buuren-feat-bullysongs-freefall-heatbeat-remix-a-state-of-trance-763
964,EDM,/user-349585887/sets/edm,Courtney0824,None,644,82:55:29,2016-01-22T06:24:20.000Z,4,0,https://soundcloud.com/flosstradamus/flosstradamus-troyboi-soundclash;https://soundcloud.com/skrillex/ragga-bomb-skrillex-zomboy-remix;https://soundcloud.com/skrillex/ease-my-mind-jai-wolf-remix;https://soundcloud.com/yogitrf/yogi-feat-pusha-t-burial-skrillex-trollphace-remix
965,EDM,/paceans/sets/electro-dance,T-Dope,None,414,27:59:34,2016-02-06T04:51:23.000Z,39,0,https://soundcloud.com/spinninrecords/tjr-how-ya-feelin-original-mix;https://soundcloud.com/firststate/armin-van-buuren-feat-kensington-heading-up-high-first-state-remix-out-now;https://soundcloud.com/wall-recordings/karim-mika-sax-afrojack-edit;https://soundcloud.com/waversmusic/armin-van-buuren-ww-vs-sash-vs-olly-james-if-i-aint-ecuador-wavers-mashup
966,EDM,/enraged-revent-n/sets/edm,Enraged Reventón,None,413,149:49:46,2015-03-22T23:36:28.000Z,1,1,https://soundcloud.com/r3hab/calvin-harris-john-newman-blame-r3hab-trap-remix;https://soundcloud.com/katkrazymusic/bastille-pompeii-kat-krazy-1;https://soundcloud.com/r3hab/calvin-harris-summer-r3hab-ummet-ozcan-remix;https://soundcloud.com/r3hab/calvin-harris-example-well
967,_EDM_,/user-611042747/sets/edm,Crimson Events,None,488,46:58,2020-06-07T04:06:01.000Z,3,2,https://soundcloud.com/jacku/skrillex-and-diplo-present-1;https://soundcloud.com/jacku/skrillex-and-diplo-present-5;https://soundcloud.com/jacku/take-u-there-missy-elliott-remix;https://soundcloud.com/jacku/skrillex-and-diplo-present-6
968,EDM,/cstillo/sets/edm,Stillo,None,474,31:52:01,2016-02-24T05:17:56.000Z,5,0,https://soundcloud.com/spinnin-deep/sam-feldt-the-him-ft-angi3-midnight-hearts-available-march-30;https://soundcloud.com/spinnin-deep/sander-kleinenberg-ft-audio-bullys-wicked-things-original-mix;https://soundcloud.com/spinnin-deep/sander-kleinenberg-ft-gwen-mccrae-can-you-feel-it-pete-tong-premiere-available-december-1;https://soundcloud.com/spinninrecords/sander-kleinenberg-felix-leiter-the-one-available-january-18
969,EDM,/pham-quynh-lan/sets/edm,Pham Quynh Lan,None,321,160:01:18,2016-06-10T06:08:56.000Z,4,0,https://soundcloud.com/iggy-azalea-official/my-world-iggy-azalea;https://soundcloud.com/jasonderulo/talk-dirty-steve-smart;https://soundcloud.com/chris_brown/chris-brown-loyal-east-coast;https://soundcloud.com/nicoandvinz/nico-vinz-am-i-wrong-1
970,EDM,/gage-hinz/sets/edm,Gage Hinz,None,483,30:19:37,2020-08-27T03:15:05.000Z,1,2,https://soundcloud.com/dillonfrancis/get-low;https://soundcloud.com/dramaclubrecs/senpai-he-h-x-bommer-remix;https://soundcloud.com/excision/drowning;https://soundcloud.com/zedsdead/zeds-dead-x-megalodon-wit-me-dub
971,EDM,/brianlopez40/sets/edm,brianlopez40,None,540,54:25,2015-04-09T03:52:34.000Z,1,0,https://soundcloud.com/yellowclaw/major-lazer-jah-no-partial;https://soundcloud.com/rlgrime/core;https://soundcloud.com/starsagency/alvaro-make-the-crowd-go;https://soundcloud.com/calvinharris/calvin-harris-cuba
972,Edm,/technologyroduction/sets/edm,Technology NA Production,EDM,465,44:40:51,2015-08-30T09:36:14.000Z,10,2,https://soundcloud.com/alesso/heroes;https://soundcloud.com/skinkofficial/dirty-rush-gregor-es-turn-it-up;https://soundcloud.com/musical-freedom/tiesto-the-chainsmokers-split-only-u-available-august-31;https://soundcloud.com/spinninrecords/tujamo-danny-avila-cream-radio-edit
973,Edm,/recoaod/sets/edm,GrecoDaGod,None,478,29:53:53,2016-06-10T00:24:55.000Z,1,2,https://soundcloud.com/djcarnageofficial/hardwell-spaceman-carnage;https://soundcloud.com/manse/3lau-paris-simo-feat-bright;https://soundcloud.com/nervomusic/nervo-nicky-romero-like-home;https://soundcloud.com/wearegalantis/galantis-firebird
974,edm,/vishwajeet-bhondve/sets/edm,Vishwajeet Bhondve,None,398,52:15:44,2015-02-24T06:29:34.000Z,3,0,https://soundcloud.com/afrojack/the-spark-afrojack-club-edit;https://soundcloud.com/calvinharris/calvin-harris-alesso-theo;https://soundcloud.com/r3hab/calvin-harris-ellie-goulding-i;https://soundcloud.com/r3hab/calvin-harris-example-well
975,Edm,/shane-anderson-64/sets/edm,Shane Anderson,None,469,98:21:03,2017-10-01T16:51:47.000Z,4,1,https://soundcloud.com/officialsnails/snails-edc-las-vegas-2015-free-download;https://soundcloud.com/officialsnails/snailedit-mix-vol-4-vomitsquad;https://soundcloud.com/borgore/ot-genasis-coco-borgore-remix;https://soundcloud.com/buygore/forbes
976,EDM,/luca-gebert/sets/edm-2,Luca Gebert,None,410,53:50,2021-08-01T20:50:58.000Z,3,0,https://soundcloud.com/majorlazer/watch-out-for-this-bumaye-1;https://soundcloud.com/aviciiofficial/wake-me-up-radio-edit;https://soundcloud.com/calvinharris/sweet-nothing-1;https://soundcloud.com/contiez-official/trumpsta
977,Edm,/daniel-chung-841752404/sets/edm-1,Daniel Chung,None,477,50:01:01,2018-01-09T09:20:29.000Z,3,0,https://soundcloud.com/trolley-snatcha/zomboy-rotten-ft-bok-nero-trolley-snatcha-remix;https://soundcloud.com/riottenarsenal/bodies-riot-ten-remix-vs-let-it-go-riot-ten-remix-free-dl;https://soundcloud.com/partythievesmusic/zomboy-young-dangerous-thieves-tre-sera-remix;https://soundcloud.com/djvanic/coleman-hell-2-heads-vanic-remix
978,EDM,/mikee_a/sets/edm-1,Michael Angelo,None,481,56:16:30,2019-05-21T17:44:46.000Z,0,0,https://soundcloud.com/porter-robinson/porter-robinson-flicker-mat-zo-remix;https://soundcloud.com/astrix-official/astrix-simon-patterson-shadows;https://soundcloud.com/astateoftrance/armin-van-buuren-ping-pong;https://soundcloud.com/astateoftrance/simon-patterson-feat-lucy-pullin-now-i-can-breathe-again-a-state-of-trance-747
979,edm,/luis-gomez-451263887/sets/edm,Luis Gomez,None,424,2:34:33,2018-06-25T13:13:30.000Z,0,0,https://soundcloud.com/bupup/boombox-cartel-edc-orlando-2017;https://soundcloud.com/edm/10k-moving-on-feat-krissy-zayner-niiko-x-swae-remix;https://soundcloud.com/boomboxcartel/nbdphlegmaticdogs;https://soundcloud.com/bassknox/ego-death
980,EDM,/jess-chen-6/sets/edm,Jess Chen 5,None,500,50:55,2021-07-22T14:51:35.000Z,1,0,https://soundcloud.com/siamusic/move-your-body-alan-walker;https://soundcloud.com/nsisler/breathe-carolina-nights;https://soundcloud.com/zedd/clarity;https://soundcloud.com/wearegalantis/runaway-u-i-2
981,edm,/austin-swindle-1/sets/edm,Austin Swindle 1,None,483,49:31,2015-10-02T04:38:59.000Z,11,1,https://soundcloud.com/martingarrix/the-weeknd-i-cant-feel-my-face-martin-garrix-remix;https://soundcloud.com/rlgrime/the-hills-rl-grime-remix;https://soundcloud.com/cazzette/the-weeknd-often-cazzette-bootleg;https://soundcloud.com/indigo-paris/ludacris-the-potion-gta-remix
982,Edm,/beau-thomas-264767493/sets/edm,Beau Thomas,None,453,30:14:34,2017-01-20T09:18:47.000Z,12,2,https://soundcloud.com/axwellingrosso/i-love-you;https://soundcloud.com/majorlazer/major-lazer-run-up-feat-partynextdoor-nicki-minaj;https://soundcloud.com/alanwalker/alone-blazars-remix;https://soundcloud.com/thisisachallenge/cake-flo-rida-99-percent
